Timestamp,Name,Action,Status,Image_Path,Confidence
2025-12-10 11:02:13,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:02:15,Krunal,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.45
2025-12-10 11:02:16,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:02:18,Krunal,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.49
2025-12-10 11:02:19,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:02:21,Krunal,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:02:22,Rudresh bhai,Standing,ALERT CONTINUED,alert_snapshots\alert_Rudresh_bhai_20251210_110222.jpg,0.61
2025-12-10 11:02:24,Krunal,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:02:25,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:02:26,Krunal,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:02:27,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:02:29,Krunal,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:02:30,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:02:32,Krunal,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:02:33,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:02:34,Krunal,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:02:35,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:02:37,Krunal,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:02:38,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.61
2025-12-10 11:13:13,Rudresh bhai,'Hands Up' required,PERFORMED,N/A,0.94
2025-12-10 11:13:17,KD,'Hands Up' required,TIMEOUT,alert_snapshots\alert_KD_20251210_111317.jpg,1.00
2025-12-10 11:13:19,KD,Hands Crossed,ALERT TRIGGERED,N/A,0.49
2025-12-10 11:13:19,KD,'Hands Up' required,PERFORMED,N/A,1.00
2025-12-10 11:15:13,Rudresh bhai,'Hands Up' required,TIMEOUT,alert_snapshots\alert_Rudresh_bhai_20251210_111513.jpg,0.88
2025-12-10 11:15:13,Rudresh bhai,Standing,ALERT TRIGGERED,N/A,0.49
2025-12-10 11:15:16,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:19,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:19,KD,MISSING,ALERT TRIGGERED - TARGET MISSING,alert_snapshots\alert_KD_20251210_111519.jpg,0.57
2025-12-10 11:15:21,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:24,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:27,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:30,KD,'Hands Up' required,TIMEOUT,alert_snapshots\alert_KD_20251210_111530.jpg,1.00
2025-12-10 11:15:30,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:31,KD,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:33,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:34,KD,Standing,ALERT CONTINUED,N/A,0.49
2025-12-10 11:15:34,Rudresh bhai,'Hands Up' required,PERFORMED,N/A,0.79
2025-12-10 11:15:35,KD,'Hands Up' required,PERFORMED,N/A,0.79
2025-12-10 11:17:00,FUGITIVE_01_front,FUGITIVE_DETECTED,FIRST_APPEARANCE (confidence: 0.537),alert_snapshots\alert_FUGITIVE_01_front_APPEARED_20251210_111700.jpg,0.537
2025-12-10 11:17:34,Rudresh bhai,'Hands Up' required,TIMEOUT,alert_snapshots\alert_Rudresh_bhai_20251210_111734.jpg,1.00
2025-12-10 11:17:34,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:35,KD,'Hands Up' required,TIMEOUT,alert_snapshots\alert_KD_20251210_111735.jpg,1.00
2025-12-10 11:17:35,KD,Standing,ALERT TRIGGERED,N/A,0.56
2025-12-10 11:17:37,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:38,KD,Standing,ALERT CONTINUED,N/A,0.56
2025-12-10 11:17:40,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:40,KD,Standing,ALERT CONTINUED,N/A,0.56
2025-12-10 11:17:42,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:43,KD,Standing,ALERT CONTINUED,N/A,0.56
2025-12-10 11:17:45,KD,'Hands Up' required,PERFORMED,N/A,1.00
2025-12-10 11:17:45,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:47,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:50,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:53,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:55,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:17:58,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:02,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:05,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:07,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:10,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:13,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:16,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:19,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:21,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:24,Rudresh bhai,Hands Crossed,ALERT CONTINUED,N/A,0.48
2025-12-10 11:18:24,Rudresh bhai,'Hands Up' required,PERFORMED,N/A,0.73
2025-12-10 11:21:04,KD,'Hands Up' required,TIMEOUT,alert_snapshots\alert_KD_20251210_112104.jpg,1.00
2025-12-10 11:21:04,KD,Standing,ALERT TRIGGERED,N/A,0.53
2025-12-10 11:21:04,Rudresh bhai,'Hands Up' required,TIMEOUT,alert_snapshots\alert_Rudresh_bhai_20251210_112104.jpg,1.00
2025-12-10 11:21:04,Rudresh bhai,Standing,ALERT TRIGGERED,N/A,0.58
2025-12-10 11:21:06,KD,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:21:07,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:09,KD,Standing,ALERT CONTINUED,N/A,0.53
2025-12-10 11:21:09,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:12,KD,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.53
2025-12-10 11:21:12,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:15,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:18,KD,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.51
2025-12-10 11:21:18,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:21,KD,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.51
2025-12-10 11:21:21,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:23,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:26,KD,MISSING,ALERT TRIGGERED - TARGET MISSING,N/A,0.50
2025-12-10 11:21:26,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:29,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:32,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:32,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:35,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:35,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:38,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:38,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:41,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:41,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:43,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:44,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:46,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:46,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:49,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:49,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:52,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:52,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:54,KD,Standing,ALERT CONTINUED,N/A,0.58
2025-12-10 11:21:54,Rudresh bhai,Standing,ALERT CONTINUED,N/A,0.58
